"teststat","gene","pFdr"
0.154876548750131,"GTF2I",0.978943756281902
0.00342371121384341,"BLNK",0.993029479704196
0.0211012570538706,"USP25",0.992152554884023
3.30694616659476e-05,"GUCY1A2",0.998079942606773
0.306688122685246,"CARD10",0.978943756281902
0.687635208063627,"PARVB",0.942370639848429
1.66664660790224,"ZDHHC1",0.861695105344109
0.527487731368443,"GUK1",0.959013547152362
0.907845167396969,"ALG5",0.93137694545857
0.0766159360163601,"CNOT7",0.98529231221214
0.143517244553959,"CPSF1",0.978943756281902
2.33896455531614,"TRA2A",0.821655919899476
0.334191259407724,"GUSB",0.977219395779425
1.80754927467105,"EEF2K",0.860195412434881
0.590405921524956,"GYG1",0.947254995302584
1.62827154829187,"PYCR2",0.862037878166061
0.417923138417507,"GMPPB",0.969158845693298
0.0426347591890828,"ALG6",0.986252986845984
0.694071110684096,"PKN3",0.942336635064212
2.49867024950885,"PSAT1",0.821655919899476
0.0125699507877845,"GYS1",0.993029479704196
0.257401976578753,"NRBF2",0.978943756281902
0.388785923900833,"RHOD",0.974021521299913
0.688734365290745,"PILRB",0.942336635064212
2.80352632840722,"ACAA1",0.79195283169625
0.0941398140505788,"ERO1A",0.978943756281902
1.80976315970397,"SH3KBP1",0.860195412434881
0.0696701150700199,"SLC40A1",0.98529231221214
2.79885805793581,"ANXA2",0.79195283169625
0.710444016663427,"HSD17B10",0.941511798240489
3.34106909303008,"HAGH",0.777650314351931
0.00731424933012098,"HADHA",0.993029479704196
0.0551373146559395,"HADH",0.985794221665268
2.28586325772746,"HCCS",0.821655919899476
1.38040901380439,"HCK",0.89485799890195
1.79718494934067,"HTT",0.860315168699849
1.07015921686364,"HDAC1",0.93137694545857
3.22450439956531,"HEXA",0.78440499570353
0.891392532491668,"CFH",0.93137694545857
1.16217571194251,"HFE",0.924839413342778
0.000754544464444176,"HGD",0.996418935838512
0.0167159000378924,"ST6GALNAC6",0.992643710107499
0.315783266489566,"HGF",0.978943756281902
1.99079354291502,"EHD3",0.838748898921898
1.64695129386351,"EHD2",0.862037878166061
0.963902661255733,"PIK3R4",0.93137694545857
0.366120807597366,"HHEX",0.977149197668199
0.28845959413821,"HIF1A",0.978943756281902
0.0100466726738351,"HIP1",0.993029479704196
0.167846528083889,"HK1",0.978943756281902
0.510933224997492,"ACACA",0.962835424320177
0.00608001920587934,"HLA-A",0.993029479704196
0.041242711399956,"HLA-B",0.986322435726294
1.66109838871443,"HLA-C",0.861695105344109
0.222042785073642,"HLA-DMA",0.978943756281902
0.0919904616737968,"HLA-E",0.978943756281902
0.10309739641083,"HLA-G",0.978943756281902
0.98433988733039,"HLCS",0.93137694545857
0.0670038832127082,"HMBS",0.98529231221214
4.3150194298196,"HMGB1",0.673663611167472
0.0704802357197111,"HMGCL",0.98529231221214
0.364706879014863,"HMGCR",0.977149197668199
1.47544519949261,"HMGCS1",0.880789842833307
0.151392966348022,"AOX1",0.978943756281902
0.829795727496553,"HMOX1",0.935888799543029
1.67525083897544,"NR4A1",0.861695105344109
0.236171098307707,"APAF1",0.978943756281902
0.00075745563499783,"HNMT",0.996418935838512
0.440199173341696,"NUDT2",0.967785516805665
0.0150626172426718,"HNRNPK",0.992643710107499
0.00569031297865987,"ACACB",0.993029479704196
0.189806749630746,"APBB1",0.978943756281902
2.04717924465577,"HPGD",0.835118341863474
0.00689704067565187,"HPRT1",0.993029479704196
0.00161259167861027,"HRAS",0.995346537676553
0.569614569240656,"HRH1",0.949865980803907
3.62322114872701,"PRMT1",0.759854117632189
0.221267541476815,"HES1",0.978943756281902
0.861072817012449,"BIRC2",0.935888799543029
0.331767210474481,"HSD11B2",0.977219395779425
0.794267948007249,"HSD17B1",0.93816655781328
0.0352210931039537,"HSD17B4",0.98714764841694
1.53067982156293,"HSF1",0.875804922015203
0.0793900334233086,"HSPA1A",0.983640764433888
0.370967298399139,"HSPA4",0.977149197668199
3.34353953492485,"HSPA5",0.777650314351931
0.013120358180512,"XIAP",0.992882405114022
2.79169680913917,"HSPA9",0.792059640383014
2.23784096521031,"HSPB1",0.821655919899476
2.65933462414196,"HSPB2",0.811430760963617
2.3791210092049,"BIRC5",0.821655919899476
3.50139001752799,"HSP90AA1",0.777650314351931
2.70501072872057,"HSPD1",0.81017612406889
0.0855590221275326,"DNAJB1",0.981582288889861
0.000119763600316615,"HSPG2",0.998079942606773
0.90961997687252,"HUS1",0.93137694545857
3.39883248660763,"TNC",0.777650314351931
0.907109048804883,"IBSP",0.93137694545857
0.966986617728885,"ICAM1",0.93137694545857
0.657879846727588,"ICAM2",0.947254995302584
0.42894424162034,"ICAM3",0.967839468428807
0.0786612308594676,"IRF8",0.983640764433888
0.456363752799069,"ID1",0.966383115487852
0.185268807807389,"SPOPL",0.978943756281902
1.348437532183,"ID2",0.89601973712187
0.0556074040944462,"NAT8L",0.985794221665268
0.0863328129144072,"ACADM",0.980774757696783
5.78520816736388,"STING1",0.613016165026173
0.0279438555325009,"APOC1",0.987853172657534
1.71426222152893,"IDH1",0.861695105344109
0.112984409863327,"IDH3A",0.978943756281902
0.000942399336521455,"IDI1",0.996418935838512
1.94327972560647,"IDS",0.838748898921898
1.50342637084349,"ATXN1L",0.875804922015203
0.507728156982694,"IDUA",0.962835424320177
0.116558836567757,"CFI",0.978943756281902
1.39728432500258,"IFI16",0.89485799890195
0.152109065174234,"IFIT1",0.978943756281902
0.000116977732192901,"APOC2",0.998079942606773
0.0524540743655622,"IFNAR1",0.985794221665268
0.977493197526366,"IFNAR2",0.93137694545857
1.29314162053158,"IFNGR1",0.904569153722003
0.00265834782083824,"IFNGR2",0.993029479704196
2.19282070932811,"IGBP1",0.828921187945164
0.112332014033991,"IGF1",0.978943756281902
0.105507366513578,"APOE",0.978943756281902
0.995578433706482,"IGF1R",0.93137694545857
0.452500990536363,"IGF2",0.966383115487852
0.00662186386159025,"CTU2",0.993029479704196
0.0469782756756042,"IGFBP3",0.985794221665268
0.00180377984636103,"ACADS",0.995346537676553
0.034442847049393,"APP",0.987853172657534
0.236777402686791,"APRT",0.978943756281902
0.262845168616717,"TICAM2",0.978943756281902
4.29690468445569,"BMP8A",0.673663611167472
4.7655424072797,"IGSF1",0.673663611167472
0.142964235139048,"FAS",0.978943756281902
0.389999803698328,"IKBKB",0.974021521299913
0.00634629107287027,"IL1B",0.993029479704196
0.501535975661027,"IL1R1",0.962835424320177
1.47614903006622,"IL1RAP",0.880789842833307
