base_gene_src	base_id_src	base_gene_dest	base_id_dest	pathway
6850	ENTREZID	2207	ENTREZID	Organismal Systems-Immune system-Fc epsilon RI signaling pathway
6850	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Fc epsilon RI signaling pathway
6850	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-Fc epsilon RI signaling pathway
4067	ENTREZID	2207	ENTREZID	Organismal Systems-Immune system-Fc epsilon RI signaling pathway
27040	ENTREZID	2885	ENTREZID	Organismal Systems-Immune system-Fc epsilon RI signaling pathway
2214	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
3492	ENTREZID	2214	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
3055	ENTREZID	2214	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
2214	ENTREZID	1398	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
2213	ENTREZID	3635	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
3055	ENTREZID	2212	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
2212	ENTREZID	1398	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
2209	ENTREZID	1398	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
3055	ENTREZID	2209	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
3055	ENTREZID	9846	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5788	ENTREZID	3055	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
6850	ENTREZID	382	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
6850	ENTREZID	5337	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5290	ENTREZID	1785	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5290	ENTREZID	273	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
27040	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5580	ENTREZID	5894	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5580	ENTREZID	4082	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5580	ENTREZID	8398	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5879	ENTREZID	382	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
998	ENTREZID	7408	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
382	ENTREZID	5337	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5058	ENTREZID	3984	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
50807	ENTREZID	382	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5578	ENTREZID	8398	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
5578	ENTREZID	653361	ENTREZID	Organismal Systems-Immune system-Fc gamma R-mediated phagocytosis
51433	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7189	ENTREZID	1051	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
29761	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7189	ENTREZID	257397	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	3569	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6354	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6364	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	4586	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	4322	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6372	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	100289462	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	338324	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6280	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6279	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	3934	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	1440	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6280	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	100289462	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	3934	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6372	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	1437	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6354	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6364	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	5743	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	4586	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	1440	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	338324	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6279	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	4314	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	3627	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	4322	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	3605	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
27189	ENTREZID	23765	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	23765	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	7186	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	7188	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
9618	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
9641	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
29110	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
84818	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23765	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7187	ENTREZID	84818	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7187	ENTREZID	23765	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7186	ENTREZID	1994	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7188	ENTREZID	1994	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7186	ENTREZID	6426	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7188	ENTREZID	6426	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	3576	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6354	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6280	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	1437	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	1440	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	4322	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	4318	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	5743	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	3934	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	338324	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2932	ENTREZID	1051	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6279	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	2919	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	100289462	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	3627	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	7124	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	4314	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6372	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6347	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	4312	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	6364	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
1051	ENTREZID	4586	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23765	ENTREZID	8717	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
55540	ENTREZID	8717	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
8772	ENTREZID	836	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	3567	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	3565	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	6356	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
4790	ENTREZID	3596	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	3596	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7189	ENTREZID	2353	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
10758	ENTREZID	2353	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	3567	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	3565	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6356	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
2353	ENTREZID	6361	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
84818	ENTREZID	2932	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23765	ENTREZID	2932	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
84818	ENTREZID	5594	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23765	ENTREZID	5594	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
29761	ENTREZID	7186	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
29761	ENTREZID	7188	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23765	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
55540	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
55540	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
51433	ENTREZID	84818	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
51433	ENTREZID	23765	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7128	ENTREZID	84818	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
7128	ENTREZID	23765	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
23118	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
257397	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
257397	ENTREZID	3551	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
132014	ENTREZID	10758	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
132014	ENTREZID	7189	ENTREZID	Organismal Systems-Immune system-IL-17 signaling pathway
3492	ENTREZID	5284	ENTREZID	Organismal Systems-Immune system-Intestinal immune network for IgA production
4689	ENTREZID	4313	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
4688	ENTREZID	4313	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
653361	ENTREZID	4313	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
1536	ENTREZID	4313	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
1535	ENTREZID	4313	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
1003	ENTREZID	1500	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5175	ENTREZID	1499	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
387	ENTREZID	9564	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5578	ENTREZID	9564	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	6494	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5578	ENTREZID	5829	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
387	ENTREZID	5747	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	387	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3383	ENTREZID	387	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
387	ENTREZID	5829	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
4689	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
4688	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
653361	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
1536	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
1535	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7070	ENTREZID	2909	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3689	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3683	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
10451	ENTREZID	5880	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
4478	ENTREZID	3383	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
2770	ENTREZID	10411	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
10411	ENTREZID	83593	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
2185	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3689	ENTREZID	2185	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3683	ENTREZID	2185	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7852	ENTREZID	2185	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7070	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7070	ENTREZID	3689	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	4689	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	4688	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	653361	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	1536	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	3688	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
7412	ENTREZID	4478	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
3383	ENTREZID	5335	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
83593	ENTREZID	3676	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
83593	ENTREZID	3688	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	3676	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
83593	ENTREZID	3689	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	3689	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	3683	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
83593	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
5906	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Leukocyte transendothelial migration
4772	ENTREZID	1437	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
4068	ENTREZID	2534	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2534	ENTREZID	51744	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3454	ENTREZID	8743	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3459	ENTREZID	355	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
51744	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3133	ENTREZID	3822	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3133	ENTREZID	3824	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3133	ENTREZID	3821	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3458	ENTREZID	3454	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5594	ENTREZID	3458	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5594	ENTREZID	1437	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
6452	ENTREZID	5335	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
6452	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
10870	ENTREZID	5335	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5335	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5777	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5781	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2185	ENTREZID	5879	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3937	ENTREZID	2885	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5777	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5781	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
6850	ENTREZID	25759	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
919	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7535	ENTREZID	25759	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7535	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2207	ENTREZID	7535	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
919	ENTREZID	7535	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7305	ENTREZID	7535	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3932	ENTREZID	7305	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
51744	ENTREZID	117157	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2534	ENTREZID	7305	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2534	ENTREZID	919	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2534	ENTREZID	2207	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
51744	ENTREZID	4068	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
10870	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
10870	ENTREZID	2885	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
919	ENTREZID	2214	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
919	ENTREZID	9437	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
919	ENTREZID	259197	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2207	ENTREZID	9437	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2207	ENTREZID	2214	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
2207	ENTREZID	259197	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7305	ENTREZID	9436	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7305	ENTREZID	100132285	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7305	ENTREZID	3822	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
7305	ENTREZID	3824	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3802	ENTREZID	5781	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5781	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
115653	ENTREZID	5781	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3821	ENTREZID	5781	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3824	ENTREZID	5781	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
115653	ENTREZID	5777	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3821	ENTREZID	5777	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3824	ENTREZID	5777	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5777	ENTREZID	10451	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3802	ENTREZID	5777	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
962	ENTREZID	51744	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3107	ENTREZID	3802	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3107	ENTREZID	100132285	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3106	ENTREZID	115653	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
3135	ENTREZID	115653	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
5058	ENTREZID	5604	ENTREZID	Organismal Systems-Immune system-Natural killer cell mediated cytotoxicity
6714	ENTREZID	2209	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6714	ENTREZID	64581	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6714	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6714	ENTREZID	1378	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6714	ENTREZID	3683	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6714	ENTREZID	728	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6850	ENTREZID	23236	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3683	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
1378	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6850	ENTREZID	5594	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
728	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3684	ENTREZID	6850	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
2357	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
2357	ENTREZID	23236	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5578	ENTREZID	5879	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5578	ENTREZID	4689	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5578	ENTREZID	4688	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5578	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5578	ENTREZID	10533	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	5879	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	4689	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	653361	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	1536	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	4688	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
5594	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3146	ENTREZID	7099	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
7099	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3146	ENTREZID	177	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
7097	ENTREZID	5594	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3146	ENTREZID	7097	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	5879	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	4689	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	653361	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	1536	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	4688	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
51284	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
4353	ENTREZID	4353	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
1991	ENTREZID	1991	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
7450	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
2243	ENTREZID	3684	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
23569	ENTREZID	23569	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3690	ENTREZID	2243	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
3674	ENTREZID	2243	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
6850	ENTREZID	6885	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
2475	ENTREZID	10533	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
27180	ENTREZID	5879	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
